,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),energy_from_the_grid_old,energy_to_electrolyzer_old,total_energy_old,Hydrogen Hourly production (kg)
1419,455341.58921500423,455341.58921500423,0.0,455341.58921500423,480000.0,480000.0,455341.58921500423,8366.316447324267
1420,455342.35015593364,455342.35015593364,0.0,455342.35015593364,480000.0,480000.0,455342.35015593364,8366.316447324267
1421,455343.11109686317,455343.11109686317,0.0,455343.11109686317,480000.0,480000.0,455343.11109686317,8366.316447324267
1422,455343.8720377925,455343.8720377925,0.0,455343.8720377925,480000.0,480000.0,455343.8720377925,8366.316447324267
1423,455344.63297872193,455344.63297872193,0.0,455344.63297872193,480000.0,480000.0,455344.63297872193,8366.316447324267
1424,455345.39391965134,455345.39391965134,0.0,455345.39391965134,480000.0,480000.0,455345.39391965134,8366.316447324267
1425,455346.1548605807,455346.1548605807,0.0,455346.1548605807,480000.0,480000.0,455346.1548605807,8366.316447324267
1426,455346.91580151016,455346.91580151016,0.0,455346.91580151016,480000.0,480000.0,455346.91580151016,8366.316447324267
1427,455347.6767424395,455347.6767424395,0.0,455347.6767424395,480000.0,480000.0,455347.6767424395,8366.316447324267
1428,455348.4376833688,455348.4376833688,0.0,455348.4376833688,480000.0,480000.0,455348.4376833688,8366.316447324267
1429,455349.1986242983,455349.1986242983,0.0,455349.1986242983,480000.0,480000.0,455349.1986242983,8366.316447324267
1430,455349.95956522773,455349.95956522773,0.0,455349.95956522773,480000.0,480000.0,455349.95956522773,8366.316447324267
1431,455350.7205061571,455350.7205061571,0.0,455350.7205061571,480000.0,480000.0,455350.7205061571,8366.316447324267
1432,455351.4814470865,455351.4814470865,0.0,455351.4814470865,480000.0,480000.0,455351.4814470865,8366.316447324267
1433,455352.24238801585,455352.24238801585,0.0,455352.24238801585,480000.0,480000.0,455352.24238801585,8366.316447324267
1434,455353.0033289454,455353.0033289454,0.0,455353.0033289454,480000.0,480000.0,455353.0033289454,8366.316447324267
1435,455353.7642698748,455353.7642698748,0.0,455353.7642698748,480000.0,480000.0,455353.7642698748,8366.316447324267
1436,455354.5252108042,455354.5252108042,0.0,455354.5252108042,480000.0,480000.0,455354.5252108042,8366.316447324267
1437,455355.28615173354,455355.28615173354,0.0,455355.28615173354,480000.0,480000.0,455355.28615173354,8366.316447324267
1438,455356.0470926629,455356.0470926629,0.0,455356.0470926629,480000.0,480000.0,455356.0470926629,8366.316447324267
1439,455356.8080335924,455356.8080335924,0.0,455356.8080335924,480000.0,480000.0,455356.8080335924,8366.316447324267
1440,455357.56897452177,455357.56897452177,0.0,455357.56897452177,480000.0,480000.0,455357.56897452177,8366.316447324267
1441,455358.32991545106,455358.32991545106,0.0,455358.32991545106,480000.0,480000.0,455358.32991545106,8366.316447324267
1442,455359.0908563806,455359.0908563806,0.0,455359.0908563806,480000.0,480000.0,455359.0908563806,8366.316447324267
1443,455359.8517973099,455359.8517973099,0.0,455359.8517973099,480000.0,480000.0,455359.8517973099,8366.316447324267
1444,455360.61273823935,455360.61273823935,0.0,455360.61273823935,480000.0,480000.0,455360.61273823935,8366.316447324267
1445,455361.3736791687,455361.3736791687,0.0,455361.3736791687,480000.0,480000.0,455361.3736791687,8366.316447324267
1446,455362.13462009805,455362.13462009805,0.0,455362.13462009805,480000.0,480000.0,455362.13462009805,8366.316447324267
1447,455362.8955610276,455362.8955610276,0.0,455362.8955610276,480000.0,480000.0,455362.8955610276,8366.316447324267
1448,455363.656501957,455363.656501957,0.0,455363.656501957,480000.0,480000.0,455363.656501957,8366.316447324267
1449,455364.41744288633,455364.41744288633,0.0,455364.41744288633,480000.0,480000.0,455364.41744288633,8366.316447324267
1450,455365.17838381574,455365.17838381574,0.0,455365.17838381574,480000.0,480000.0,455365.17838381574,8366.316447324267
1451,455365.93932474515,455365.93932474515,0.0,455365.93932474515,480000.0,480000.0,455365.93932474515,8366.316447324267
1452,455366.7002656746,455366.7002656746,0.0,455366.7002656746,480000.0,480000.0,455366.7002656746,8366.316447324267
1453,455367.46120660397,455367.46120660397,0.0,455367.46120660397,480000.0,480000.0,455367.46120660397,8366.316447324267
1454,455368.2221475333,455368.2221475333,0.0,455368.2221475333,480000.0,480000.0,455368.2221475333,8366.316447324267
1455,455368.98308846273,455368.98308846273,0.0,455368.98308846273,480000.0,480000.0,455368.98308846273,8366.316447324267
1456,455369.74402939214,455369.74402939214,0.0,455369.74402939214,480000.0,480000.0,455369.74402939214,8366.316447324267
1457,455370.50497032166,455370.50497032166,0.0,455370.50497032166,480000.0,480000.0,455370.50497032166,8366.316447324267
1458,455371.2659112509,455371.2659112509,0.0,455371.2659112509,480000.0,480000.0,455371.2659112509,8366.316447324267
1459,455372.0268521803,455372.0268521803,0.0,455372.0268521803,480000.0,480000.0,455372.0268521803,8366.316447324267
1460,455372.7877931098,455372.7877931098,0.0,455372.7877931098,480000.0,480000.0,455372.7877931098,8366.316447324267
1461,455373.5487340392,455373.5487340392,0.0,455373.5487340392,480000.0,480000.0,455373.5487340392,8366.316447324267
1462,455374.3096749686,455374.3096749686,0.0,455374.3096749686,480000.0,480000.0,455374.3096749686,8366.316447324267
1463,455375.070615898,455375.070615898,0.0,455375.070615898,480000.0,480000.0,455375.070615898,8366.316447324267
1464,455375.83155682735,455375.83155682735,0.0,455375.83155682735,480000.0,480000.0,455375.83155682735,8366.316447324267
1465,455376.5924977568,455376.5924977568,0.0,455376.5924977568,480000.0,480000.0,455376.5924977568,8366.316447324267
1466,455377.35343868623,455377.35343868623,0.0,455377.35343868623,480000.0,480000.0,455377.35343868623,8366.316447324267
1467,455378.1143796156,455378.1143796156,0.0,455378.1143796156,480000.0,480000.0,455378.1143796156,8366.316447324267
1468,455378.875320545,455378.875320545,0.0,455378.875320545,480000.0,480000.0,455378.875320545,8366.316447324267
1469,455379.6362614744,455379.6362614744,0.0,455379.6362614744,480000.0,480000.0,455379.6362614744,8366.316447324267
1470,455380.3972024038,455380.3972024038,0.0,455380.3972024038,480000.0,480000.0,455380.3972024038,8366.316447324267
1471,455381.1581433332,455381.1581433332,0.0,455381.1581433332,480000.0,480000.0,455381.1581433332,8366.316447324267
1472,455381.91908426257,455381.91908426257,0.0,455381.91908426257,480000.0,480000.0,455381.91908426257,8366.316447324267
1473,455382.680025192,455382.680025192,0.0,455382.680025192,480000.0,480000.0,455382.680025192,8366.316447324267
1474,455383.4409661214,455383.4409661214,0.0,455383.4409661214,480000.0,480000.0,455383.4409661214,8366.316447324267
1475,455384.2019070508,455384.2019070508,0.0,455384.2019070508,480000.0,480000.0,455384.2019070508,8366.316447324267
1476,455384.9628479802,455384.9628479802,0.0,455384.9628479802,480000.0,480000.0,455384.9628479802,8366.316447324267
1477,455385.7237889096,455385.7237889096,0.0,455385.7237889096,480000.0,480000.0,455385.7237889096,8366.316447324267
1478,455386.4847298391,455386.4847298391,0.0,455386.4847298391,480000.0,480000.0,455386.4847298391,8366.316447324267
1479,455387.24567076843,455387.24567076843,0.0,455387.24567076843,480000.0,480000.0,455387.24567076843,8366.316447324267
1480,455388.0066116978,455388.0066116978,0.0,455388.0066116978,480000.0,480000.0,455388.0066116978,8366.316447324267
1481,455388.76755262725,455388.76755262725,0.0,455388.76755262725,480000.0,480000.0,455388.76755262725,8366.316447324267
1482,455389.5284935566,455389.5284935566,0.0,455389.5284935566,480000.0,480000.0,455389.5284935566,8366.316447324267
1483,455390.28943448607,455390.28943448607,0.0,455390.28943448607,480000.0,480000.0,455390.28943448607,8366.316447324267
1484,455391.0503754155,455391.0503754155,0.0,455391.0503754155,480000.0,480000.0,455391.0503754155,8366.316447324267
1485,455391.8113163447,455391.8113163447,0.0,455391.8113163447,480000.0,480000.0,455391.8113163447,8366.316447324267
1486,455392.57225727424,455392.57225727424,0.0,455392.57225727424,480000.0,480000.0,455392.57225727424,8366.316447324267
1487,455393.33319820365,455393.33319820365,0.0,455393.33319820365,480000.0,480000.0,455393.33319820365,8366.316447324267
1488,455394.094139133,455394.094139133,0.0,455394.094139133,480000.0,480000.0,455394.094139133,8366.316447324267
1489,455394.85508006247,455394.85508006247,0.0,455394.85508006247,480000.0,480000.0,455394.85508006247,8366.316447324267
1490,455395.6160209918,455395.6160209918,0.0,455395.6160209918,480000.0,480000.0,455395.6160209918,8366.316447324267
1491,455396.3769619213,455396.3769619213,0.0,455396.3769619213,480000.0,480000.0,455396.3769619213,8366.316447324267
1492,455397.1379028507,455397.1379028507,0.0,455397.1379028507,480000.0,480000.0,455397.1379028507,8366.316447324267
1493,455397.89884378004,455397.89884378004,0.0,455397.89884378004,480000.0,480000.0,455397.89884378004,8366.316447324267
1494,455398.65978470945,455398.65978470945,0.0,455398.65978470945,480000.0,480000.0,455398.65978470945,8366.316447324267
1495,455399.4207256388,455399.4207256388,0.0,455399.4207256388,480000.0,480000.0,455399.4207256388,8366.316447324267
1496,455400.1816665683,455400.1816665683,0.0,455400.1816665683,480000.0,480000.0,455400.1816665683,8366.316447324267
1497,455400.9426074977,455400.9426074977,0.0,455400.9426074977,480000.0,480000.0,455400.9426074977,8366.316447324267
1498,455401.70354842703,455401.70354842703,0.0,455401.70354842703,480000.0,480000.0,455401.70354842703,8366.316447324267
1499,455402.4644893565,455402.4644893565,0.0,455402.4644893565,480000.0,480000.0,455402.4644893565,8366.316447324267
1500,455403.2254302858,455403.2254302858,0.0,455403.2254302858,480000.0,480000.0,455403.2254302858,8366.316447324267
1501,455403.98637121526,455403.98637121526,0.0,455403.98637121526,480000.0,480000.0,455403.98637121526,8366.316447324267
1502,455404.7473121447,455404.7473121447,0.0,455404.7473121447,480000.0,480000.0,455404.7473121447,8366.316447324267
1503,455405.508253074,455405.508253074,0.0,455405.508253074,480000.0,480000.0,455405.508253074,8366.316447324267
1504,455406.26919400354,455406.26919400354,0.0,455406.26919400354,480000.0,480000.0,455406.26919400354,8366.316447324267
1505,455407.0301349329,455407.0301349329,0.0,455407.0301349329,480000.0,480000.0,455407.0301349329,8366.316447324267
1506,455407.79107586225,455407.79107586225,0.0,455407.79107586225,480000.0,480000.0,455407.79107586225,8366.316447324267
1507,455408.5520167917,455408.5520167917,0.0,455408.5520167917,480000.0,480000.0,455408.5520167917,8366.316447324267
1508,455409.31295772106,455409.31295772106,0.0,455409.31295772106,480000.0,480000.0,455409.31295772106,8366.316447324267
1509,455410.0738986504,455410.0738986504,0.0,455410.0738986504,480000.0,480000.0,455410.0738986504,8366.316447324267
1510,455410.8348395799,455410.8348395799,0.0,455410.8348395799,480000.0,480000.0,455410.8348395799,8366.316447324267
1511,455411.5957805093,455411.5957805093,0.0,455411.5957805093,480000.0,480000.0,455411.5957805093,8366.316447324267
1512,455412.35672143864,455412.35672143864,0.0,455412.35672143864,480000.0,480000.0,455412.35672143864,8366.316447324267
1513,455413.11766236805,455413.11766236805,0.0,455413.11766236805,480000.0,480000.0,455413.11766236805,8366.316447324267
1514,455413.8786032975,455413.8786032975,0.0,455413.8786032975,480000.0,480000.0,455413.8786032975,8366.316447324267
1515,455414.6395442269,455414.6395442269,0.0,455414.6395442269,480000.0,480000.0,455414.6395442269,8366.316447324267
1516,455415.4004851563,455415.4004851563,0.0,455415.4004851563,480000.0,480000.0,455415.4004851563,8366.316447324267
1517,455416.1614260858,455416.1614260858,0.0,455416.1614260858,480000.0,480000.0,455416.1614260858,8366.316447324267
1518,455416.9223670151,455416.9223670151,0.0,455416.9223670151,480000.0,480000.0,455416.9223670151,8366.316447324267
1519,455417.6833079445,455417.6833079445,0.0,455417.6833079445,480000.0,480000.0,455417.6833079445,8366.316447324267
1520,455418.4442488739,455418.4442488739,0.0,455418.4442488739,480000.0,480000.0,455418.4442488739,8366.316447324267
1521,455419.20518980327,455419.20518980327,0.0,455419.20518980327,480000.0,480000.0,455419.20518980327,8366.316447324267
1522,455419.9661307326,455419.9661307326,0.0,455419.9661307326,480000.0,480000.0,455419.9661307326,8366.316447324267
1523,455420.72707166214,455420.72707166214,0.0,455420.72707166214,480000.0,480000.0,455420.72707166214,8366.316447324267
1524,455421.4880125915,455421.4880125915,0.0,455421.4880125915,480000.0,480000.0,455421.4880125915,8366.316447324267
1525,455422.2489535209,455422.2489535209,0.0,455422.2489535209,480000.0,480000.0,455422.2489535209,8366.316447324267
1526,455423.0098944503,455423.0098944503,0.0,455423.0098944503,480000.0,480000.0,455423.0098944503,8366.316447324267
1527,455423.77083537966,455423.77083537966,0.0,455423.77083537966,480000.0,480000.0,455423.77083537966,8366.316447324267
1528,455424.53177630913,455424.53177630913,0.0,455424.53177630913,480000.0,480000.0,455424.53177630913,8366.316447324267
1529,455425.2927172386,455425.2927172386,0.0,455425.2927172386,480000.0,480000.0,455425.2927172386,8366.316447324267
1530,455426.05365816795,455426.05365816795,0.0,455426.05365816795,480000.0,480000.0,455426.05365816795,8366.316447324267
1531,455426.81459909736,455426.81459909736,0.0,455426.81459909736,480000.0,480000.0,455426.81459909736,8366.316447324267
1532,455427.5755400267,455427.5755400267,0.0,455427.5755400267,480000.0,480000.0,455427.5755400267,8366.316447324267
1533,455428.3364809561,455428.3364809561,0.0,455428.3364809561,480000.0,480000.0,455428.3364809561,8366.316447324267
1534,455429.0974218855,455429.0974218855,0.0,455429.0974218855,480000.0,480000.0,455429.0974218855,8366.316447324267
1535,455429.8583628149,455429.8583628149,0.0,455429.8583628149,480000.0,480000.0,455429.8583628149,8366.316447324267
1536,455430.61930374434,455430.61930374434,0.0,455430.61930374434,480000.0,480000.0,455430.61930374434,8366.316447324267
1537,455431.3802446737,455431.3802446737,0.0,455431.3802446737,480000.0,480000.0,455431.3802446737,8366.316447324267
1538,455432.14118560316,455432.14118560316,0.0,455432.14118560316,480000.0,480000.0,455432.14118560316,8366.316447324267
1539,455432.9021265325,455432.9021265325,0.0,455432.9021265325,480000.0,480000.0,455432.9021265325,8366.316447324267
1540,455433.6630674619,455433.6630674619,0.0,455433.6630674619,480000.0,480000.0,455433.6630674619,8366.316447324267
1541,455434.4240083914,455434.4240083914,0.0,455434.4240083914,480000.0,480000.0,455434.4240083914,8366.316447324267
1542,455435.18494932074,455435.18494932074,0.0,455435.18494932074,480000.0,480000.0,455435.18494932074,8366.316447324267
1543,455435.9458902502,455435.9458902502,0.0,455435.9458902502,480000.0,480000.0,455435.9458902502,8366.316447324267
1544,455436.7068311796,455436.7068311796,0.0,455436.7068311796,480000.0,480000.0,455436.7068311796,8366.316447324267
1545,455437.4677721089,455437.4677721089,0.0,455437.4677721089,480000.0,480000.0,455437.4677721089,8366.316447324267
1546,455438.22871303844,455438.22871303844,0.0,455438.22871303844,480000.0,480000.0,455438.22871303844,8366.316447324267
1547,455438.9896539677,455438.9896539677,0.0,455438.9896539677,480000.0,480000.0,455438.9896539677,8366.316447324267
1548,455439.7505948971,455439.7505948971,0.0,455439.7505948971,480000.0,480000.0,455439.7505948971,8366.316447324267
1549,455440.5115358266,455440.5115358266,0.0,455440.5115358266,480000.0,480000.0,455440.5115358266,8366.316447324267
1550,455441.27247675596,455441.27247675596,0.0,455441.27247675596,480000.0,480000.0,455441.27247675596,8366.316447324267
1551,455442.03341768536,455442.03341768536,0.0,455442.03341768536,480000.0,480000.0,455442.03341768536,8366.316447324267
1552,455442.7943586147,455442.7943586147,0.0,455442.7943586147,480000.0,480000.0,455442.7943586147,8366.316447324267
1553,455443.5552995441,455443.5552995441,0.0,455443.5552995441,480000.0,480000.0,455443.5552995441,8366.316447324267
1554,455444.3162404736,455444.3162404736,0.0,455444.3162404736,480000.0,480000.0,455444.3162404736,8366.316447324267
1555,455445.077181403,455445.077181403,0.0,455445.077181403,480000.0,480000.0,455445.077181403,8366.316447324267
